"state","year","quarter","transaction_type","total_transaction","transaction_amount"
"jammu-&-kashmir",2020,2,"Recharge & bill payments","1028741","413037418"
"jammu-&-kashmir",2020,2,"Merchant payments","341375","403026358"
"jammu-&-kashmir",2020,2,"Financial Services","9130","10415041"
"jammu-&-kashmir",2020,2,"Others","17380","12351592"
"jammu-&-kashmir",2020,3,"Peer-to-peer payments","1787154","10837119047"
"jammu-&-kashmir",2020,3,"Recharge & bill payments","1005745","443743223"
"jammu-&-kashmir",2020,3,"Merchant payments","642688","667957476"
"jammu-&-kashmir",2020,3,"Financial Services","10111","13281734"
"jammu-&-kashmir",2020,3,"Others","20200","15128281"
"jammu-&-kashmir",2020,4,"Peer-to-peer payments","2378539","13736841260"
"jammu-&-kashmir",2020,4,"Recharge & bill payments","1900075","536741118"
"jammu-&-kashmir",2020,4,"Merchant payments","1377786","1045006123"
"jammu-&-kashmir",2020,4,"Financial Services","13578","17966593"
"jammu-&-kashmir",2020,4,"Others","84466","44350709"
"jammu-&-kashmir",2021,1,"Peer-to-peer payments","2800201","14801220301"
"jammu-&-kashmir",2021,1,"Recharge & bill payments","2554798","663747766"
"jammu-&-kashmir",2021,1,"Merchant payments","1527253","1605408313"
"jammu-&-kashmir",2021,1,"Financial Services","17276","20848658"
"jammu-&-kashmir",2021,1,"Others","98042","47124855"
"jammu-&-kashmir",2021,2,"Peer-to-peer payments","3955437","19502438178"
"jammu-&-kashmir",2021,2,"Recharge & bill payments","3568970","892467614"
"jammu-&-kashmir",2021,2,"Merchant payments","2378307","2343370986"
"jammu-&-kashmir",2021,2,"Financial Services","19432","21897796"
"jammu-&-kashmir",2021,2,"Others","105673","53580855"
"jammu-&-kashmir",2021,3,"Peer-to-peer payments","5621108","26562997915"
"jammu-&-kashmir",2021,3,"Recharge & bill payments","4192099","1126801385"
"jammu-&-kashmir",2021,3,"Merchant payments","3197489","3818849263"
"jammu-&-kashmir",2021,3,"Financial Services","16071","27585395"
"jammu-&-kashmir",2021,3,"Others","124274","62209689"
"jammu-&-kashmir",2021,4,"Peer-to-peer payments","6852001","31444247708"
"jammu-&-kashmir",2021,4,"Merchant payments","5399465","6026170896"
"jammu-&-kashmir",2021,4,"Recharge & bill payments","4358892","1334473410"
"jammu-&-kashmir",2021,4,"Financial Services","20269","34425388"
"jammu-&-kashmir",2021,4,"Others","160001","86920025"
"jammu-&-kashmir",2022,1,"Peer-to-peer payments","6263588","25881919929"
"jammu-&-kashmir",2022,1,"Merchant payments","5769426","5903944370"
"jammu-&-kashmir",2022,1,"Recharge & bill payments","4046350","1253753686"
"jammu-&-kashmir",2022,1,"Financial Services","20506","28915576"
"jammu-&-kashmir",2022,1,"Others","145441","79330066"
"jammu-&-kashmir",2022,2,"Merchant payments","9917899","8541811640"
"jammu-&-kashmir",2022,2,"Peer-to-peer payments","8948548","35973490941"
"jammu-&-kashmir",2022,2,"Recharge & bill payments","4759941","1631580784"
"jammu-&-kashmir",2022,2,"Financial Services","17495","23857762"
"jammu-&-kashmir",2022,2,"Others","169864","83549710"
"jammu-&-kashmir",2022,3,"Merchant payments","9594459","8056512905"
"jammu-&-kashmir",2022,3,"Peer-to-peer payments","8391981","31280124358"
"jammu-&-kashmir",2022,3,"Recharge & bill payments","4397779","1538833024"
"jammu-&-kashmir",2022,3,"Financial Services","16502","21281998"
"jammu-&-kashmir",2022,3,"Others","133673","66802218"
"jammu-&-kashmir",2022,4,"Merchant payments","13060020","9463119177"
"jammu-&-kashmir",2022,4,"Peer-to-peer payments","9209773","33017162450"
"jammu-&-kashmir",2022,4,"Recharge & bill payments","4885856","1738113554"
"jammu-&-kashmir",2022,4,"Financial Services","17803","26804684"
"jammu-&-kashmir",2022,4,"Others","142706","70096051"
"jammu-&-kashmir",2023,1,"Merchant payments","19258641","12262102502"
"jammu-&-kashmir",2023,1,"Peer-to-peer payments","12527159","41006666634"
"jammu-&-kashmir",2023,1,"Recharge & bill payments","6894943","2522356131"
"jammu-&-kashmir",2023,1,"Financial Services","26119","30772190"
"jammu-&-kashmir",2023,1,"Others","220382","99850124"
"jammu-&-kashmir",2023,2,"Merchant payments","27968919","16519042612"
"jammu-&-kashmir",2023,2,"Peer-to-peer payments","17988275","56687068768"
"jammu-&-kashmir",2023,2,"Recharge & bill payments","8374394","3181150839"
"jammu-&-kashmir",2023,2,"Financial Services","27724","36616737"
"jammu-&-kashmir",2023,2,"Others","228987","106126424"
"jharkhand",2018,1,"Recharge & bill payments","1095857","132181815"
"jharkhand",2018,1,"Peer-to-peer payments","809459","2036315436"
"jharkhand",2018,1,"Financial Services","107755","45483178"
"jharkhand",2018,1,"Merchant payments","66299","66465338"
"jharkhand",2018,1,"Others","99551","93740623"
"jharkhand",2018,2,"Recharge & bill payments","1398777","208894648"
"jharkhand",2018,2,"Peer-to-peer payments","1375872","4205862517"
"jharkhand",2018,2,"Financial Services","160637","65554548"
"jharkhand",2018,2,"Merchant payments","130339","138889079"
"jharkhand",2018,2,"Others","86455","102374867"
"jharkhand",2018,3,"Peer-to-peer payments","6003688","8142915751"
"jharkhand",2018,3,"Recharge & bill payments","1539476","256930062"
"jharkhand",2018,3,"Merchant payments","287427","155059935"
"jharkhand",2018,3,"Financial Services","216343","38182604"
"jharkhand",2018,3,"Others","75687","68483066"
"jharkhand",2018,4,"Peer-to-peer payments","3325473","9414019817"
"jharkhand",2018,4,"Recharge & bill payments","1885135","328077093"
"jharkhand",2018,4,"Merchant payments","845956","373435992"
"jharkhand",2018,4,"Financial Services","136918","36357466"
"jharkhand",2018,4,"Others","90561","90026273"
"jharkhand",2019,1,"Peer-to-peer payments","5952105","12664709652"
"jharkhand",2019,1,"Recharge & bill payments","2347079","440323945"
"jharkhand",2019,1,"Merchant payments","892826","391616776"
"jharkhand",2019,1,"Financial Services","105558","47227411"
"jharkhand",2019,1,"Others","90140","83358665"
"jharkhand",2019,2,"Peer-to-peer payments","5155937","17044444614"
"jharkhand",2019,2,"Recharge & bill payments","2734377","562210325"
"jharkhand",2019,2,"Merchant payments","2049311","862186712"
"jharkhand",2019,2,"Financial Services","67479","51588987"
"jharkhand",2019,2,"Others","121107","102270668"
"jharkhand",2019,3,"Peer-to-peer payments","5708187","19050145624"
"jharkhand",2019,3,"Merchant payments","4766457","1494546031"
"jharkhand",2019,3,"Recharge & bill payments","3527625","754845094"
"jharkhand",2019,3,"Financial Services","103620","80276392"
"jharkhand",2019,3,"Others","114758","86160853"
"jharkhand",2019,4,"Peer-to-peer payments","10301226","25360155657"
"jharkhand",2019,4,"Recharge & bill payments","4390094","966539485"
"jharkhand",2019,4,"Merchant payments","3359590","1725990596"
"jharkhand",2019,4,"Financial Services","104630","45850806"
"jharkhand",2019,4,"Others","93078","49211833"
"jharkhand",2020,1,"Peer-to-peer payments","8196850","29875044416"
"jharkhand",2020,1,"Recharge & bill payments","5454093","1358517297"
"jharkhand",2020,1,"Merchant payments","4499942","2298726415"
"jharkhand",2020,1,"Financial Services","46483","31523888"
"jharkhand",2020,1,"Others","85345","47420138"
"jharkhand",2020,2,"Peer-to-peer payments","8724053","32662370317"
"jharkhand",2020,2,"Recharge & bill payments","7538593","1987320467"
"jharkhand",2020,2,"Merchant payments","3753633","2662438204"
"jharkhand",2020,2,"Financial Services","56553","130249402"
"jharkhand",2020,2,"Others","68679","43823586"
"jharkhand",2020,3,"Peer-to-peer payments","11984094","43128110246"
"jharkhand",2020,3,"Merchant payments","7728846","5163578368"
"jharkhand",2020,3,"Recharge & bill payments","7211293","2217657035"
"jharkhand",2020,3,"Financial Services","56918","63233533"
"jharkhand",2020,3,"Others","87322","50036638"
"jharkhand",2020,4,"Peer-to-peer payments","17120664","60733288288"
"jharkhand",2020,4,"Merchant payments","14168381","9347677564"
"jharkhand",2020,4,"Recharge & bill payments","7945996","2582828439"
"jharkhand",2020,4,"Financial Services","60989","63947540"
"jharkhand",2020,4,"Others","135603","77432999"
"jharkhand",2021,1,"Peer-to-peer payments","19151083","69198235577"
"jharkhand",2021,1,"Merchant payments","17489113","11545580927"
"jharkhand",2021,1,"Recharge & bill payments","7826608","2888409672"
"jharkhand",2021,1,"Financial Services","50526","54836609"
"jharkhand",2021,1,"Others","104333","62290338"
"jharkhand",2021,2,"Peer-to-peer payments","24184568","86037113965"
"jharkhand",2021,2,"Merchant payments","19041292","14731458451"
"jharkhand",2021,2,"Recharge & bill payments","10583445","3531023352"
"jharkhand",2021,2,"Financial Services","54379","57959230"
"jharkhand",2021,2,"Others","138461","75088312"
"jharkhand",2021,3,"Peer-to-peer payments","30113326","97742557032"
"jharkhand",2021,3,"Merchant payments","29687162","19954619973"
"jharkhand",2021,3,"Recharge & bill payments","10742405","4029136912"
"jharkhand",2021,3,"Financial Services","51289","65035270"
"jharkhand",2021,3,"Others","201520","99665932"
"jharkhand",2021,4,"Merchant payments","45007900","30397134744"
"jharkhand",2021,4,"Peer-to-peer payments","39476282","130461675108"
"jharkhand",2021,4,"Recharge & bill payments","11173974","4920513758"
"jharkhand",2021,4,"Financial Services","72802","82938673"
"jharkhand",2021,4,"Others","278084","154856721"
"jharkhand",2022,1,"Merchant payments","53218047","35404682303"
"jharkhand",2022,1,"Peer-to-peer payments","45881799","153327336657"
"jharkhand",2022,1,"Recharge & bill payments","11502811","5765898872"
"jharkhand",2022,1,"Financial Services","67502","72095750"
"jharkhand",2022,1,"Others","241051","130193505"
"jharkhand",2022,2,"Merchant payments","67435024","44149892984"
"jharkhand",2022,2,"Peer-to-peer payments","52086790","175208899197"
"jharkhand",2022,2,"Recharge & bill payments","13145888","6119623547"
"jharkhand",2022,2,"Financial Services","50361","53281831"
"jharkhand",2022,2,"Others","207212","104530269"
"jharkhand",2022,3,"Merchant payments","74816586","45850919744"
"jharkhand",2022,3,"Peer-to-peer payments","57285937","176549466282"
"jharkhand",2022,3,"Recharge & bill payments","14462031","6838978157"
"jharkhand",2022,3,"Financial Services","68467","69016068"
"jharkhand",2022,3,"Others","182311","104503813"
"jharkhand",2022,4,"Merchant payments","91863987","57173653532"
"jharkhand",2022,4,"Peer-to-peer payments","68045210","212953650397"
"jharkhand",2022,4,"Recharge & bill payments","15110623","7625380765"
"jharkhand",2022,4,"Financial Services","81074","89276260"
"jharkhand",2022,4,"Others","199198","129776495"
"jharkhand",2023,1,"Merchant payments","126431470","72343574616"
"jharkhand",2023,1,"Peer-to-peer payments","91879570","283548545074"
"jharkhand",2023,1,"Recharge & bill payments","21800176","11236559383"
"jharkhand",2023,1,"Financial Services","99366","97678666"
"jharkhand",2023,1,"Others","247521","144978282"
"jharkhand",2023,2,"Merchant payments","156552949","85510419374"
"jharkhand",2023,2,"Peer-to-peer payments","107475200","324260678898"
"jharkhand",2023,2,"Recharge & bill payments","24866991","12206164188"
"jharkhand",2023,2,"Financial Services","101922","101245470"
"jharkhand",2023,2,"Others","236831","136219578"
"karnataka",2018,1,"Recharge & bill payments","5785292","1496816542"
"karnataka",2018,1,"Peer-to-peer payments","4456528","16522277460"
"karnataka",2018,1,"Merchant payments","1089627","696586489"
"karnataka",2018,1,"Financial Services","159848","52664837"
"karnataka",2018,1,"Others","525604","449549985"
"karnataka",2018,2,"Recharge & bill payments","7391926","2435924808"
"karnataka",2018,2,"Peer-to-peer payments","7164836","29135024501"
"karnataka",2018,2,"Merchant payments","1874383","1361967205"
"karnataka",2018,2,"Financial Services","194363","93244738"
"karnataka",2018,2,"Others","490939","489418829"
"karnataka",2018,3,"Peer-to-peer payments","12863507","42819128165"
"karnataka",2018,3,"Recharge & bill payments","8674172","3019156590"
"karnataka",2018,3,"Merchant payments","3638065","1879406581"
"karnataka",2018,3,"Financial Services","205740","50726023"
"karnataka",2018,3,"Others","598777","456674396"
"karnataka",2018,4,"Peer-to-peer payments","20471744","63575342228"
"karnataka",2018,4,"Merchant payments","11812478","4751317555"
"karnataka",2018,4,"Recharge & bill payments","11426205","4030978295"
"karnataka",2018,4,"Financial Services","289353","71134705"
"karnataka",2018,4,"Others","812291","579613793"
"karnataka",2019,1,"Peer-to-peer payments","44049036","104118436760"
"karnataka",2019,1,"Merchant payments","24491960","7076613844"
"karnataka",2019,1,"Recharge & bill payments","16981941","6217689430"
"karnataka",2019,1,"Financial Services","293728","51023386"
"karnataka",2019,1,"Others","770944","512618726"
"karnataka",2019,2,"Peer-to-peer payments","50033334","142910706254"
"karnataka",2019,2,"Merchant payments","44848593","12338599109"
"karnataka",2019,2,"Recharge & bill payments","19283028","7745156563"
"karnataka",2019,2,"Financial Services","140353","44871624"
"karnataka",2019,2,"Others","1096296","662690677"
"karnataka",2019,3,"Merchant payments","76924325","20375791902"
"karnataka",2019,3,"Peer-to-peer payments","67784880","183163325083"
"karnataka",2019,3,"Recharge & bill payments","24339891","10208179942"
"karnataka",2019,3,"Financial Services","189716","57194691"
"karnataka",2019,3,"Others","1494923","732228821"
"karnataka",2019,4,"Merchant payments","114044901","31602890836"
"karnataka",2019,4,"Peer-to-peer payments","93311589","250562864353"
"karnataka",2019,4,"Recharge & bill payments","28862161","12183568521"
"karnataka",2019,4,"Financial Services","101937","51145982"
"karnataka",2019,4,"Others","1475664","646673755"
"karnataka",2020,1,"Merchant payments","132970737","40374401934"
"karnataka",2020,1,"Peer-to-peer payments","100868460","297635301556"
"karnataka",2020,1,"Recharge & bill payments","35854971","14724886028"
"karnataka",2020,1,"Financial Services","93648","110130185"
"karnataka",2020,1,"Others","1246074","557335297"
"karnataka",2020,2,"Merchant payments","87251639","38463881234"
"karnataka",2020,2,"Peer-to-peer payments","82118363","265767207470"
"karnataka",2020,2,"Recharge & bill payments","43290272","16434890228"
"karnataka",2020,2,"Financial Services","161560","246367207"
"karnataka",2020,2,"Others","399878","192530880"
"karnataka",2020,3,"Merchant payments","137206600","60769881812"
"karnataka",2020,3,"Peer-to-peer payments","119241776","390432374828"
"karnataka",2020,3,"Recharge & bill payments","43139631","18911088811"
"karnataka",2020,3,"Financial Services","251980","358426106"
"karnataka",2020,3,"Others","520544","268744140"
"karnataka",2020,4,"Merchant payments","215711211","97147239183"
"karnataka",2020,4,"Peer-to-peer payments","166981242","538340957772"
"karnataka",2020,4,"Recharge & bill payments","47736461","21611671359"
"karnataka",2020,4,"Financial Services","284700","427966919"
"karnataka",2020,4,"Others","823370","508863332"
"karnataka",2021,1,"Merchant payments","279599017","117959690730"
"karnataka",2021,1,"Peer-to-peer payments","190894164","610937002732"
"karnataka",2021,1,"Recharge & bill payments","52261651","25111731676"
"karnataka",2021,1,"Financial Services","297710","475815042"
"karnataka",2021,1,"Others","744950","511117233"
"karnataka",2021,2,"Merchant payments","244460862","124624417935"
